,i
14536,17.079050722093793
14537,36.012843289144286
14538,21.12998475144274
14539,74.15244432699535
14540,10.709176003950766
14541,18.37770489673965
14542,18.85131665394522
14543,18.31591918177851
14544,35.03678718119765
14545,98.89846668951566
14546,17.184929282448312
14547,36.08567152298347
14548,31.249233501018598
14549,33.29787960229634
14550,32.83370784384573
14551,20.20790467106583
14552,42.91442977727941
14553,28.32045744279413
14554,14.079663271259948
14555,30.57850889398888
14556,54.88530328949781
14557,19.522783189703492
14558,24.85753806220894
14559,27.374569858736596
14560,33.18511619114161
14561,26.157919182776375
14562,45.83591932249676
14563,12.406649815987178
14564,13.915502208189029
14565,41.53507138687675
14566,15.861879945669342
14567,12.874727650508985
14568,20.501830883911467
14569,10.74913427112085
14570,18.23261202639083
14571,15.789318542450046
14572,116.27246545530815
14573,24.823107831417882
14574,46.51854064727213
14575,128.80519022194107
14576,13.631495397514119
14577,22.669738809241007
14578,28.323741231003495
14579,19.24096640879968
14580,11.779344068137954
14581,31.904334068597645
14582,14.133339625265986
14583,11.400571402492668
14584,15.38985006373749
14585,28.480110514847144
14586,16.07354978115494
14587,18.465015822496134
14588,23.95056925444557
14589,11.393603871958854
14590,18.983749837865982
14591,42.91812400685432
14592,38.57350532883553
14593,91.08094636994511
14594,38.50099901108245
14595,39.5520853531446
14596,29.613282896045174
14597,16.06409319065855
14598,11.57285724511674
14599,61.82067921209522
14600,21.023017487353883
14601,16.570653795168315
14602,27.879888293847298
14603,12.267812625213566
14604,53.54221495693653
14605,49.64525317308059
14606,34.687579389065746
14607,34.379578735608945
14608,28.058984144262322
14609,26.803061380824346
14610,65.83027091647935
14611,14.436117978566722
14612,26.318878441894608
14613,43.57428186184513
14614,12.365894546693513
14615,35.946223726471835
14616,12.190173051442073
14617,23.84113116018814
14618,20.34733003803305
14619,16.99874119248982
14620,20.028578626139424
14621,24.03778032007152
14622,42.154826264937135
14623,14.560280864162204
14624,15.912619657494792
14625,12.838658188502464
14626,20.12656107451725
14627,17.440185508605477
14628,26.9101595987946
14629,28.790587854528443
14630,29.28549513323753
14631,19.734398360825328
14632,32.822058539094826
14633,31.05686662827099
14634,13.744849784107608
14635,20.221328087090637
14636,24.83549547205916
14637,12.579722609112897
14638,15.352990329432322
14639,10.733359369552472
14640,11.866264076834103
14641,31.33752186250312
14642,47.89356262965152
14643,15.157065452580527
14644,16.406389363768124
14645,28.15378484827157
14646,31.14001596287185
14647,21.421662028919847
14648,35.12651909921709
14649,27.9784579692926
14650,19.996691363999098
14651,21.229961273551094
14652,41.50166638502047
14653,35.12806183098608
14654,23.342571371208848
14655,13.810295971267395
14656,14.668752186530309
14657,26.106503003322196
14658,20.38736783869355
14659,17.594172642768342
14660,13.182415884756796
14661,12.583723202842146
14662,25.997487597209613
14663,22.39456140873664
14664,22.301633972481213
14665,16.555116229599626
14666,54.7216358021673
14667,33.89086037750768
14668,15.701717422642652
14669,18.590619729429967
14670,12.353105978326843
14671,18.212988307786635
14672,20.669847072433182
14673,32.388635564551244
14674,17.390103559138485
14675,45.799698978348395
14676,47.436208420396525
14677,20.311081366078877
14678,23.548342340868885
14679,25.60510805024869
14680,24.327934526693117
14681,29.773894560012536
14682,27.84811999655787
14683,30.935873667580232
14684,17.186650160562458
14685,70.77354584884334
14686,21.2320872162956
14687,66.94024539500325
14688,48.730115195921854
14689,49.99094432563046
14690,39.427837841015986
14691,28.38520827934974
14692,19.11734847085695
14693,34.28591197922431
14694,27.72988332629787
14695,41.229886704409594
14696,16.023957673168503
14697,12.171064556387709
14698,17.98135569059249
14699,45.15569891738624
14700,15.323027736038643
14701,29.43424418734266
14702,35.06979366879519
14703,18.932926836889745
14704,19.107947241606503
14705,14.083225447935657
14706,12.150150242832245
14707,11.6336416314966
14708,22.272700203549416
14709,19.160923019679128
14710,16.592617439990793
14711,21.22298818407401
14712,37.32947599111785
14713,17.164111262759352
14714,27.804418312441395
14715,19.879704557192568
14716,40.22441996769338
14717,14.917237309921447
14718,19.18291602064538
14719,19.299429792315422
14720,30.460931344764216
14721,39.5994312194471
14722,17.756442966635934
14723,31.712168131346353
14724,27.70699719505082
14725,12.244903489558546
14726,69.25448271003012
14727,14.523494335622544
14728,19.863890580443442
14729,45.46789173235601
14730,25.018801026899688
14731,75.93098794942401
14732,20.03248452698984
14733,27.70699719505082
14734,33.19683603538856
14735,64.68674844015715
14736,18.932993357201827
14737,23.743535821182856
14738,22.598366101474817
14739,15.180675270421538
14740,23.493923463350622
14741,55.95730561472797
14742,63.1082451332863
14743,26.917393487668487
14744,39.80686078585611
14745,63.91760103419947
14746,19.360417438532654
14747,31.187535858297135
14748,12.043196541550852
14749,14.556009876841324
14750,37.69885581100158
14751,13.147378183478846
14752,24.513737379299016
14753,13.718459393323718
14754,15.833844606916546
14755,43.12331222900838
14756,42.7728567374554
14757,27.377792065668476
14758,27.08516714909753
14759,30.31013521823113
14760,14.947640544862962
14761,86.82886763068684
14762,22.80919394700242
14763,19.707375785048615
14764,21.39101377948504
14765,14.759325527366412
14766,17.355128741611562
14767,15.567520099050231
14768,22.281779561172165
14769,60.65680493158296
14770,26.729755012782476
14771,29.396831314121915
14772,43.07689870673093
14773,35.46288482511234
14774,19.146656228258006
14775,28.28083325695179
14776,17.29981977002992
14777,16.153375503849066
14778,31.944433135588525
14779,24.77740561061872
14780,25.533866938578537
14781,16.502675709492728
14782,33.67140544217316
14783,28.294200839142057
14784,22.305473748627303
14785,20.20872118510554
14786,166.63132052174635
14787,29.92812099452642
14788,99.51384290167758
14789,20.96953448211469
14790,26.82713303907844
14791,17.27692000160604
14792,16.244324009898246
14793,55.366213836581345
14794,45.4920203661178
14795,37.9947201272986
14796,23.395817653958837
14797,16.850350189683656
14798,39.944440561785356
14799,36.275396310083515
14800,31.920087275020844
14801,15.033622573505223
14802,22.92943829074395
14803,35.15936305565564
14804,28.7637943204345
14805,23.063440080603762
14806,20.8748545113809
14807,22.526624494550124
14808,19.452021252962364
14809,17.35903168633711
14810,18.532773281812553
14811,49.558464521239095
14812,12.099498727602242
14813,29.68406611276347
14814,39.80867900806678
14815,16.87173608030051
14816,16.092479666106808
14817,41.30310584364227
14818,28.172733897972147
14819,16.991098175290333
14820,23.447455313348875
14821,16.15822872849764
14822,16.822399916123178
14823,11.375364332733222
14824,15.21418102561758
14825,39.53478800552919
14826,30.391498868186435
14827,58.5838496813457
14828,12.90264520206992
14829,18.367312156317087
14830,21.042489573365238
14831,14.085303800511085
14832,15.924532614110232
14833,26.79896522727344
14834,44.6922094318666
14835,16.334521938068455
14836,14.245961150412787
14837,37.57112247267475
14838,36.083262673551275
14839,18.29900232831115
14840,24.651843924792917
14841,19.59714167116698
14842,22.360596338417636
14843,24.53398586047035
14844,25.58635770075621
14845,13.592040226067605
14846,84.70439171657424
14847,19.86113402309461
14848,27.138272411369194
14849,38.96244964054397
14850,9.608913848510921
14851,27.63699550671988
14852,23.434689604861184
14853,23.0266401481285
14854,23.3004954928535
14855,15.719795161409369
14856,18.12272982548717
14857,18.962718038083626
14858,35.40972152153418
14859,17.95181320473173
14860,34.756445324216294
14861,11.072600147159159
14862,45.420949512755534
14863,20.09412951170547
14864,31.342531963940093
14865,22.636390281543342
14866,30.07812616343
14867,12.17887123744752
14868,28.434318102068655
14869,47.821008099309076
14870,21.796176887634314
14871,26.08674389550685
14872,30.74462564162964
14873,21.945905199330486
14874,51.96492931406253
14875,21.468753890951994
14876,27.888950607596943
14877,62.99758878812439
14878,45.94467160048563
14879,30.31503432110691
14880,18.66896942882544
14881,35.94268761701027
14882,27.797239033359855
14883,10.877374771984687
14884,74.53615534111172
14885,40.43427095180633
14886,12.5048311966832
14887,11.954728490301543
14888,26.742953199193533
14889,15.73681550659786
14890,23.96454214767
14891,48.18454463660238
14892,19.014422671134604
14893,31.071655535094084
14894,22.873717057069996
14895,25.17394489169669
14896,45.98165281049
14897,42.88910648203159
14898,56.073816364746826
14899,20.78177025596737
14900,19.829025661265167
14901,35.301959415357544
14902,16.114743692854283
14903,40.7285577139076
14904,18.249371326034726
14905,13.514113134657396
14906,52.35674875935697
14907,17.07377095187965
14908,25.885289278072097
14909,37.6409518542464
14910,15.844000643327671
14911,18.02629893841737
14912,22.292037423734584
14913,14.358925143973355
14914,37.15942746466875
14915,18.7591140809851
14916,102.89056037088444
14917,81.84496882205593
14918,16.90668713412942
14919,28.532141181152756
14920,34.88036881639778
14921,27.25963671546456
14922,11.292873338046023
14923,31.76513664052354
14924,40.33445203345687
14925,14.765445849862372
14926,31.00883765791417
14927,22.159130623787487
14928,17.929278731909847
14929,25.122962206361418
14930,18.758619766173346
14931,20.314328610018105
14932,61.3971751828314
14933,11.730794768153629
14934,55.892267485878
14935,43.086207689458064
14936,15.781027172699037
14937,13.444755250070743
14938,26.939485425109574
14939,28.439063891070074
14940,13.571664056324265
14941,26.381694509531858
14942,17.75341747145582
14943,22.232318470202188
14944,27.480910083773484
14945,33.688622978501655
14946,53.699902100500736
14947,20.564486644892263
14948,13.466123649238815
14949,15.348567705341287
14950,83.01193104516445
14951,14.035606515192843
14952,12.624242722239712
14953,30.335331428538154
14954,65.05415470357893
14955,17.769767515258355
14956,22.98069251526678
14957,24.086983957659093
14958,13.079764609794937
14959,28.85306803471173
14960,14.970345559278753
14961,20.208472677340044
14962,17.487615848600075
14963,28.586526663883372
14964,15.10029693254448
14965,20.999468180010034
14966,33.10133219324395
14967,14.285181277522877
14968,21.45544466943718
14969,45.9903776067706
14970,13.968160106918994
14971,32.75777346895748
14972,21.69170474185222
14973,26.22873573682769
14974,16.17529753949174
14975,12.73436543768274
14976,19.780908294603947
14977,14.350905898417745
14978,34.178627733038795
14979,23.706733512379202
14980,20.14481355500211
14981,16.66330768914522
14982,91.58169316290812
14983,19.065665395813877
14984,43.485576155134204
14985,42.99101807206586
14986,31.911116524449017
14987,35.338257492452485
14988,18.367183090916186
14989,19.667775041774117
14990,55.13181966976106
14991,68.46781908307996
14992,24.54079655236047
14993,74.82491244539425
14994,17.303254312502347
14995,36.85944666802352
14996,29.4234908655421
14997,17.460571517526468
14998,28.068992233857543
14999,18.614868326465796
15000,45.53415630278532
15001,48.30099061628789
15002,53.331280131626215
15003,35.388764496817075
15004,18.372540067292576
15005,28.237791858961305
15006,14.901365164452319
15007,26.632683665953095
15008,29.65612848731723
15009,149.71818370136387
15010,12.482838973161153
15011,68.91999361852142
15012,11.670097289217646
15013,17.883069354353463
15014,18.93728441106234
15015,66.77546116710484
15016,9.905095252585658
15017,23.507258280192946
15018,52.59089190161583
15019,38.02396637925873
15020,19.2447863281526
15021,35.640568622863434
15022,34.67673433155694
15023,17.812679826761645
15024,24.090369347532075
15025,28.771728672762073
15026,40.394086697220786
15027,72.28515498232709
15028,16.376873758458395
15029,37.32285320847464
15030,12.141786051667406
15031,34.192380282834094
15032,103.2619498396808
15033,20.33393014238391
15034,26.59995323438917
15035,15.454357256494468
15036,14.315151304567884
15037,26.495997922572812
15038,18.79559747115159
15039,23.76456750127227
15040,16.949510046742486
15041,31.988347443714137
15042,23.037159981728365
15043,17.96058250481617
15044,24.50710640618026
15045,18.704193148017918
15046,19.557899868023863
15047,44.44628148810584
15048,23.84615759023248
15049,50.97138086544002
15050,35.2180893791591
15051,42.59289919422365
15052,18.64677946745341
15053,45.88828817337023
15054,19.760728975443456
15055,18.669428584000116
15056,19.420096651577182
15057,43.93994827129937
15058,25.704032693997572
15059,26.016127899632764
15060,43.65626565631495
15061,15.200529527124203
15062,26.574264687790073
15063,37.651930221961784
15064,21.202045408349353
15065,17.06408561955658
15066,28.181099282912943
15067,75.75232185648927
15068,82.05155305651769
15069,33.96816815588409
15070,41.2377098760483
15071,92.57796126470889
15072,19.09767832805257
15073,20.423070966028305
15074,78.93716746632249
15075,20.730284810520086
15076,20.20967974368447
15077,21.26885864331921
15078,22.910594576241483
15079,13.96558382009632
15080,33.29659272650915
15081,29.894438926879403
15082,14.535286543013747
15083,21.077710683569805
15084,27.196975690810863
15085,41.57858191544688
15086,29.95105278864738
15087,22.1666059982562
15088,32.27362143534683
15089,22.714426260880373
15090,22.901983166302475
15091,23.413086109936216
15092,26.38563417912485
15093,20.630812906816228
15094,99.16708260386719
15095,24.119672835641193
15096,20.191368490312996
15097,33.768554057563094
15098,12.25432894476609
15099,22.146404929143653
15100,25.13404236762649
15101,21.11874046257034
15102,24.90566311958924
15103,28.253173987988216
15104,14.586163731922879
15105,19.03601342849396
15106,17.931011148172068
15107,16.142453987927748
15108,21.362022994903676
15109,26.6039722333469
15110,24.195340243449618
15111,33.057225600698196
15112,27.71332551120015
15113,55.307497744968764
15114,21.29820938581155
15115,23.500239012350676
15116,19.124503217803476
15117,34.5104632340154
15118,124.67651412221733
15119,45.241452868439985
15120,14.601777095577885
15121,30.242905913227183
15122,21.06649421226219
15123,22.030499102269033
15124,30.267886718947466
15125,21.30453350475248
15126,32.61892075684417
15127,38.90820925931528
15128,24.195510263058672
15129,22.17895367234903
15130,13.090338602592594
15131,16.617178889376824
15132,23.367147292110538
15133,32.01865088572035
15134,26.705395414005057
15135,24.74299943762245
15136,18.08685347556528
15137,37.70720131448678
15138,24.558996404455897
15139,24.574187647976522
15140,24.47733221703366
15141,19.070388533763175
15142,35.82058998697708
15143,18.312540994467373
15144,15.072813277933124
15145,28.468555479030186
15146,44.218016446439066
15147,28.83675139190109
15148,28.943432349040187
15149,62.47475224504358
15150,59.5129605663185
15151,17.23348180929736
15152,23.931853304692808
15153,29.592897044495153
15154,24.71519629010955
15155,24.585500866419597
15156,33.461541391450886
15157,19.07450967346427
15158,17.701596393944264
15159,33.240252977825044
15160,23.00715070100449
15161,34.61903235262692
15162,53.349177698786136
15163,23.817479286301598
15164,15.435906836820601
15165,46.48178088382834
15166,12.36750219574947
15167,40.56475412631442
15168,27.50288472789838
15169,35.96169829623373
15170,11.865471960676151
15171,27.577730037982658
15172,44.86921164451239
15173,40.2525539013247
15174,12.533840122486183
15175,19.66964088587579
15176,42.169343499958735
15177,44.05689323496284
15178,40.55955237454581
15179,44.8416319952898
15180,20.824016411099816
15181,39.44446475008943
15182,21.845934097629893
15183,12.875745476398112
15184,24.76643916203575
15185,32.119888650959425
15186,15.638705051728879
15187,16.710004860560655
15188,25.435820614188835
15189,32.12852299979298
15190,138.8753987385833
15191,33.63835588914318
15192,74.78404347120244
15193,11.749212042400568
15194,14.165977077538704
15195,22.122452214160106
15196,54.78540798773079
15197,76.83848795093155
15198,17.754571465497797
15199,20.937068636131517
15200,24.168746893344778
15201,22.096545612554422
15202,18.615129939133634
15203,68.35821184327358
15204,120.14478906050942
15205,11.649102420823542
15206,18.560663153677684
15207,31.7957871909757
15208,13.30369293225355
15209,26.360198916058007
15210,49.25970475338273
15211,28.481811651960882
15212,33.18738986720358
15213,18.72526716450759
15214,30.706626034739397
15215,63.962418917353276
15216,106.30918383969247
15217,35.0008602497378
15218,15.12073669008077
15219,18.978814771200206
15220,21.28343548161188
15221,87.59967313036985
15222,12.25990585770628
15223,35.88029468662427
15224,30.215822404850176
15225,17.49726492626487
15226,69.55649519855228
15227,23.367024142918016
15228,56.65145960748194
15229,13.955136330164299
15230,31.72509544203727
15231,14.183731798176991
15232,41.13713605126073
15233,16.185302951760807
15234,45.88998108748138
15235,13.192053127606542
15236,38.938432281870604
15237,17.536777093642232
15238,100.4720659086653
15239,14.39443504577963
15240,26.53055786656808
15241,35.54209265258913
15242,15.599413116530734
15243,24.953267633999896
15244,55.55552001801234
15245,32.263020999146114
15246,40.70631198959359
15247,76.48416265352839
15248,15.184355954843372
15249,23.280201691722205
15250,29.87784830318056
15251,16.84055491933961
15252,17.867336973665655
15253,34.74771515616131
15254,41.010574882032934
15255,22.767359559388694
15256,36.538387125718074
15257,16.565472987036635
15258,29.46311145821104
15259,32.39358608497066
15260,28.045284273895668
15261,19.963697496390534
15262,29.64076358851116
15263,24.412530938613138
15264,23.300331762430144
15265,118.30795848173406
15266,14.817675289314627
15267,18.521251639087716
15268,26.468735770414195
15269,58.567694068682854
15270,17.357324040030324
15271,47.56312702530064
15272,39.31399366787281
15273,31.136624456542688
15274,14.165653565318298
15275,26.567776419557035
15276,38.689690812260075
15277,22.122529940780932
15278,93.16955711395607
15279,29.971053544945843
15280,16.807659697608507
15281,21.448209124071635
15282,31.550798802524834
15283,34.93421021344445
15284,23.69661559660143
15285,30.553110703012038
15286,35.80133943445168
15287,31.913919613145982
15288,53.40647152168672
15289,17.34970266770873
15290,66.74813430910363
15291,21.807322144639695
15292,25.63211108203069
15293,22.210925945251766
15294,21.906462316320912
15295,26.194707011393543
15296,18.92069107647956
15297,28.88075648850033
15298,43.06887794488228
15299,16.691990597168324
15300,19.78563482854879
15301,17.10430217329423
15302,48.67698297992995
15303,29.8430694130308
15304,53.321256369962974
15305,43.55361870024716
15306,26.225003774594743
15307,37.155119287695236
15308,32.45784069018345
15309,50.82581294510298
15310,104.31287236991285
15311,12.427066877628153
15312,27.78703495029045
15313,19.44279699862281
15314,28.22078203662124
15315,19.58141487077332
15316,30.03920884444445
15317,59.18703805133342
15318,38.4274813497284
15319,60.972287746200166
15320,26.32752585255705
15321,47.267676354859994
15322,18.873418459307157
15323,17.679438128172023
15324,48.16101841014342
15325,35.05919864811074
15326,22.281622989171463
15327,26.896595390339208
15328,30.194703497854913
15329,22.592610436683316
15330,21.507408673995226
15331,16.86666854927436
15332,32.17308601218334
15333,42.68923208566309
15334,35.72500545348813
15335,40.629225650131964
15336,19.05665783095493
15337,55.77319452416341
15338,15.104780693226655
15339,54.17413752634558
15340,17.05398634600295
15341,34.429138930821686
15342,20.73043048133453
15343,12.730652412996543
15344,18.012022599755415
15345,25.636524281925734
15346,23.992428097733217
15347,23.872354051559128
15348,12.910081957331258
15349,11.075829583982431
15350,28.940229235660418
15351,19.208173380843174
15352,30.34812398387453
15353,45.66745665551495
15354,47.78699665877167
15355,50.53175068917484
15356,25.270804198559432
15357,23.00787822608748
15358,47.47622501123088
15359,97.9277222991164
15360,19.730446596670248
15361,20.473361820151624
15362,18.25588051903859
15363,58.85700658010243
15364,38.82395506762248
15365,46.021816752681474
15366,101.79744096913323
15367,12.672682201021564
15368,59.781837278493825
15369,33.95802526012162
15370,72.96901301214554
15371,18.18280972035941
15372,24.000648422283398
15373,35.66418077424851
15374,39.864454822054036
15375,38.775152187064265
15376,27.11711309809621
15377,26.57384453611922
15378,21.519842799807993
15379,24.006973665336616
15380,37.109457231841276
15381,42.983919426570885
15382,39.96893800006606
15383,84.32238559297542
15384,27.760833977127152
15385,45.317576475903756
15386,32.248231558773014
15387,65.20209029052126
15388,105.53770284704872
15389,57.90557535387332
15390,49.78096804634748
15391,41.883110116261676
15392,30.492894601904542
15393,28.907709756179983
15394,31.168694420178372
15395,25.441406720716326
15396,20.077474807768464
15397,22.859376218549617
15398,29.363798761237657
15399,21.912659085296713
15400,24.582952778975272
15401,31.739589207642812
15402,26.278684504024884
15403,37.334263486452244
15404,80.3141216991331
15405,29.540229333021745
15406,15.008422110261439
15407,22.584356594362983
15408,14.022790826739467
15409,42.26397595846146
15410,38.152300945451515
15411,13.469459612517161
15412,60.11821631039431
15413,15.524233847907583
15414,27.99148593193188
15415,22.037001948264106
15416,20.179312004459867
15417,40.534336900076184
15418,28.271047621282797
15419,66.66001402259879
15420,30.981666918587873
15421,42.423833292122325
15422,17.09820357925894
15423,21.77413296584106
15424,18.794309780248167
15425,20.888647567562654
15426,22.753684976796052
15427,24.305550283635828
15428,22.641719565386918
15429,28.518310488598544
15430,31.707711659496816
15431,39.476629992156134
15432,72.73506288490452
15433,22.575788488156736
15434,21.612967465242033
15435,18.427620170148472
15436,33.549065972893864
15437,52.86237993061315
15438,26.106411279171954
15439,41.459765826169374
15440,16.382398490725638
15441,30.295336217627593
15442,22.110796313244983
15443,22.621164990095053
15444,32.392334157758405
15445,22.293682253051394
15446,27.193679220679208
15447,37.07909046683451
15448,38.08266023888767
15449,17.987105706043227
15450,58.25523716328862
15451,40.77645226857632
15452,74.9936179063789
15453,60.46668469888798
15454,18.82851303019555
15455,13.61261438317597
15456,20.79528261503296
15457,15.968037343335723
15458,26.83849331828686
15459,30.44333107434224
15460,126.36734788478705
15461,40.90940512563378
15462,33.86937426451444
15463,19.253848992343663
15464,35.48101841650158
15465,19.813008354082196
15466,28.693340437668162
15467,14.674706052262284
15468,20.509683928545535
15469,10.832295608921395
15470,12.218065671848402
15471,32.11966294747759
15472,33.455546063181586
15473,12.726023832652576
15474,25.71306530524636
15475,14.772970060699098
15476,18.672446170381917
15477,21.353505980002634
15478,49.607068372251874
15479,31.0990144590456
15480,18.09225582355426
15481,33.89163436985768
15482,17.536499828916988
15483,14.736552231929403
15484,15.442334848669077
15485,12.185676756188508
15486,18.261654159271004
15487,14.443651984117194
15488,11.51884377656766
15489,34.40525650995583
15490,36.70037099022829
15491,18.994825061451255
15492,67.06937274239135
15493,69.50714706702475
15494,15.057172363745007
15495,15.216426280615064
15496,13.443716061037225
15497,38.38457098495962
15498,17.061387898998174
15499,37.0391172587121
15500,25.144067279393617
15501,38.33025970138764
15502,20.471923221474157
15503,14.383894153418526
15504,15.323942991306453
15505,15.074216725426506
15506,46.88510525440052
15507,32.12248435499838
15508,26.282978165585273
15509,20.75725134072368
15510,24.00625672070867
15511,63.37443590910304
15512,59.9245204077263
15513,33.46524492503583
15514,35.646078813553565
15515,24.54122767242162
15516,14.17767825209605
15517,11.792988758894994
15518,63.333033948284935
15519,20.05981192950821
15520,23.882756780874157
15521,12.077370663096904
15522,45.47220518405168
15523,53.022722026240274
15524,80.880613179139
15525,56.31122620503664
15526,30.630014330803032
15527,21.74886350559829
15528,16.081288563848055
15529,14.200460983200704
15530,29.051834884091637
15531,17.695626780835738
15532,33.616262137703096
15533,16.70029117430387
15534,73.48098528414309
15535,15.500280316752239
15536,17.247837958502696
15537,19.1327025566285
15538,22.388818320535666
15539,82.27383331072168
15540,13.841822683510829
15541,27.621026901260528
15542,13.272855588063113
15543,18.94913143517506
15544,18.241422358006623
15545,44.9663480275792
15546,30.30481100439347
15547,22.051911544278187
15548,19.831812601414363
15549,18.369635488626315
15550,36.367086523519966
15551,30.721086254533386
15552,30.552734989714775
15553,13.873323878984346
15554,12.020896914097186
15555,28.83376269687485
15556,95.85209438706605
15557,11.227181282709523
15558,13.68230940214742
15559,11.18357936944335
15560,29.368906056454787
15561,20.752474982066705
15562,17.737954953773574
15563,47.43687508710722
15564,28.41783888247233
15565,59.28975121043948
15566,22.99737176389264
15567,38.40096032354686
15568,59.77417125698152
15569,13.554842186241341
15570,40.66728618225761
15571,17.84490854179414
15572,30.09429931663356
15573,15.67242328316717
15574,25.082611726538307
15575,23.707691398961888
15576,23.356599864635992
15577,31.93467012360259
15578,45.127229679641026
15579,28.274723046691577
15580,33.769384580447394
15581,17.295140163730835
15582,19.346613861425475
15583,14.308966257997284
15584,12.339918747865706
15585,21.961023217848634
15586,47.208342394773375
15587,36.520803793586445
15588,16.000020077813925
15589,56.29530172694487
15590,16.931178096949314
15591,21.170409650728622
15592,31.987897886985458
15593,32.431793117006244
15594,21.334158347416256
15595,14.95969829277286
15596,10.581635782355947
15597,15.921231888280852
15598,12.195035198464893
15599,32.343148986908886
15600,16.807630171063778
15601,32.35928940371641
15602,11.351130241281787
15603,16.979133012163956
15604,10.44215961619797
15605,17.53184859668089
15606,27.028272045356903
15607,48.07192613940551
15608,11.338215886709357
15609,33.4947114299631
15610,27.556954229639267
15611,30.339008735796813
15612,14.474463025968769
15613,19.605509204838697
15614,38.67501262656187
15615,43.56104100435621
15616,30.11672355020215
15617,34.57411819593467
15618,30.30795217742983
15619,14.319779265886883
15620,17.83976808897513
15621,21.795793990362903
15622,15.558224563389407
15623,29.53768662195557
15624,25.92888960979341
15625,29.864152231260693
15626,24.05793149982661
15627,21.396876797638594
15628,71.4436052376877
15629,120.57655227008591
15630,10.951346304988762
15631,16.183682337309456
15632,47.824956673264964
15633,14.367933221221275
15634,39.51118135338355
15635,21.05909387121629
15636,23.01927912302562
15637,13.44392861589574
15638,10.698157163046334
15639,28.290821076763425
15640,17.009435240367917
15641,33.43451213663836
15642,43.35316070882342
15643,11.799039713465717
15644,34.75461363863743
15645,30.129000485689918
15646,20.86854795829912
15647,17.852904261250146
15648,13.528911680314081
15649,52.62924696588999
15650,11.687536364575324
15651,14.02256911979611
15652,59.61362114331245
15653,30.547582816352033
15654,34.31983891590735
15655,20.743982342299258
15656,41.49583420706318
15657,32.50171851700994
15658,48.52074644365079
15659,29.138675118431475
15660,16.329472329410798
15661,54.03261532299349
15662,12.83834243506006
15663,16.634586400973152
15664,35.55470736011278
15665,50.15420563494246
15666,39.71438102256432
15667,24.966553547053277
15668,16.53587452790168
15669,64.6734542369054
15670,42.15304898780631
15671,12.365612143440973
15672,57.553664557547485
15673,19.264100353704716
15674,39.690806585529025
15675,18.316755781560754
15676,23.40625943552267
15677,16.39184088693674
15678,18.90251829365948
15679,22.346223894621236
15680,11.836803818995492
15681,27.291740500495187
15682,14.619975285875128
15683,92.88111983951134
15684,15.825613259316967
15685,23.04606513313007
15686,55.23263770221646
15687,22.296345567359623
15688,49.14871755837027
15689,19.15049106643066
15690,12.13300132206297
15691,50.410369488832494
15692,14.642414090141166
15693,19.1131173454292
15694,54.370923913593465
15695,23.853824936423756
15696,17.610468840172345
15697,49.856408663809354
15698,17.550430099371546
15699,27.55385615028604
15700,71.28363723054646
15701,62.89806453625989
15702,27.919539276884578
15703,18.675792325431093
15704,18.995559190034598
15705,15.508587647609419
15706,11.89111748444861
15707,23.118648747096653
15708,66.76854043300575
15709,13.28148563200656
15710,18.957288888891267
15711,35.55583166019491
15712,12.258376798991382
15713,17.92757797696657
15714,17.19713010187921
15715,39.73859774767676
15716,27.649378739851116
15717,15.375176592701857
15718,18.806232547418727
15719,32.01409510396043
15720,47.31644403073234
15721,24.996659348142423
15722,18.855986691273266
15723,17.39297547454174
15724,14.190959577790704
15725,22.953901838636597
15726,16.427558096777
15727,44.541485049771566
15728,48.39985933069327
15729,24.386941239306783
15730,11.752391067615882
15731,19.843731187773297
15732,34.945995256258364
15733,13.022377801454345
15734,40.46056141604143
15735,38.489502611926376
15736,25.53579582747072
15737,19.102342281018142
15738,26.445868391183698
15739,18.40170810606417
15740,14.929899987673119
15741,21.704512316750915
15742,38.86558139451406
15743,32.37583600263488
15744,17.031591506047906
15745,33.484651084745785
15746,51.60975830788782
15747,31.827641460880297
15748,31.202770690439827
15749,17.60255077643384
15750,11.176842628158912
15751,16.982145887593965
15752,29.898693069910568
15753,11.754786226000597
15754,38.25962203527438
15755,24.210264012353434
15756,15.325773665852003
15757,33.63138356582094
15758,14.386926712454489
15759,27.005395669320595
15760,15.530507660123307
15761,16.860980503776627
15762,14.72273442187868
15763,9.691490573685993
15764,26.32243879637011
15765,22.340414710156097
15766,55.925956046984645
15767,20.14049655243547
15768,23.615039339384616
15769,17.13795861075169
15770,16.16748511497187
15771,24.08216059907134
15772,22.306453389191084
15773,23.26540164839495
15774,15.856948591792573
15775,19.2551681685461
15776,23.621719420404887
15777,24.208775474165403
15778,41.49838568406487
15779,22.78532492504032
15780,9.894677770536688
15781,23.125675914637434
15782,30.7885672236901
15783,53.779392116603006
15784,16.1554187891644
15785,23.14046837599859
15786,150.00013779293798
15787,27.289678973395922
15788,33.985358328782674
15789,11.438587250389222
15790,34.4713212655122
15791,15.984680596775007
15792,25.19296835291801
15793,19.167993055176627
15794,26.37242701894837
15795,26.880535140536107
15796,16.338654597489043
15797,15.494399784029259
15798,12.630453928417138
15799,14.72783049461844
15800,20.87918220235048
15801,21.822996418845136
15802,12.18631898253046
15803,23.03198038624918
15804,85.16783706289115
15805,21.615359595058813
15806,17.798510134057874
15807,23.493098026833007
15808,13.707040904212802
